id,left,top,right,bottom,GVI_2_mean,ndvi_mean,greenery,genus,x,y,greenery_c
13011.000000000000000,-13161867.074185864999890,4019919.921877001877874,-13161367.074185864999890,4019419.921877001877874,0.110383000000000,0.134272000000000,0.245000000000000,3,-13161617.0741858650,4019669.9218770014,0.134272
11814.000000000000000,-13166367.074185864999890,4019919.921877001877874,-13165867.074185864999890,4019419.921877001877874,0.060223000000000,0.080658000000000,0.141000000000000,10,-13166117.0741858650,4019669.9218770014,0.080658
11282.000000000000000,-13168367.074185864999890,4019919.921877001877874,-13167867.074185864999890,4019419.921877001877874,0.076444000000000,0.110424000000000,0.187000000000000,12,-13168117.0741858650,4019669.9218770014,0.110424
12612.000000000000000,-13163367.074185864999890,4019919.921877001877874,-13162867.074185864999890,4019419.921877001877874,0.102168000000000,0.115627000000000,0.218000000000000,4,-13163117.0741858650,4019669.9218770014,0.115627
12213.000000000000000,-13164867.074185864999890,4019919.921877001877874,-13164367.074185864999890,4019419.921877001877874,0.133046000000000,0.115896000000000,0.249000000000000,20,-13164617.0741858650,4019669.9218770014,0.133046
13010.000000000000000,-13161867.074185864999890,4020419.921877001877874,-13161367.074185864999890,4019919.921877001877874,0.105911000000000,0.098266000000000,0.204000000000000,5,-13161617.0741858650,4020169.9218770014,0.105911
11281.000000000000000,-13168367.074185864999890,4020419.921877001877874,-13167867.074185864999890,4019919.921877001877874,0.128577000000000,0.120714000000000,0.249000000000000,6,-13168117.0741858650,4020169.9218770014,0.128577
11414.000000000000000,-13167867.074185864999890,4020419.921877001877874,-13167367.074185863137245,4019919.921877001877874,0.127344000000000,0.128283000000000,0.256000000000000,18,-13167617.0741858650,4020169.9218770014,0.128283
12877.000000000000000,-13162367.074185864999890,4020419.921877001877874,-13161867.074185864999890,4019919.921877001877874,0.092020000000000,0.102205000000000,0.194000000000000,4,-13162117.0741858650,4020169.9218770014,0.102205
11680.000000000000000,-13166867.074185864999890,4020419.921877001877874,-13166367.074185864999890,4019919.921877001877874,0.090278000000000,0.084218000000000,0.174000000000000,19,-13166617.0741858650,4020169.9218770014,0.090278
11547.000000000000000,-13167367.074185863137245,4020419.921877001877874,-13166867.074185864999890,4019919.921877001877874,0.068653000000000,0.080360000000000,0.149000000000000,17,-13167117.0741858650,4020169.9218770014,0.080360
11946.000000000000000,-13165867.074185864999890,4020419.921877001877874,-13165367.074185864999890,4019919.921877001877874,0.109553000000000,0.135653000000000,0.245000000000000,9,-13165617.0741858650,4020169.9218770014,0.135653
12079.000000000000000,-13165367.074185864999890,4020419.921877001877874,-13164867.074185864999890,4019919.921877001877874,0.094899000000000,0.120598000000000,0.215000000000000,10,-13165117.0741858650,4020169.9218770014,0.120598
12212.000000000000000,-13164867.074185864999890,4020419.921877001877874,-13164367.074185864999890,4019919.921877001877874,0.112057000000000,0.103552000000000,0.216000000000000,18,-13164617.0741858650,4020169.9218770014,0.112057
12345.000000000000000,-13164367.074185864999890,4020419.921877001877874,-13163867.074185866862535,4019919.921877001877874,0.077113000000000,0.103850000000000,0.181000000000000,6,-13164117.0741858650,4020169.9218770014,0.103850
12478.000000000000000,-13163867.074185866862535,4020419.921877001877874,-13163367.074185864999890,4019919.921877001877874,0.114996000000000,0.121587000000000,0.237000000000000,8,-13163617.0741858650,4020169.9218770014,0.121587
11813.000000000000000,-13166367.074185864999890,4020419.921877001877874,-13165867.074185864999890,4019919.921877001877874,0.101911000000000,0.097729000000000,0.200000000000000,18,-13166117.0741858650,4020169.9218770014,0.101911
12611.000000000000000,-13163367.074185864999890,4020419.921877001877874,-13162867.074185864999890,4019919.921877001877874,0.108020000000000,0.116988000000000,0.225000000000000,12,-13163117.0741858650,4020169.9218770014,0.116988
12744.000000000000000,-13162867.074185864999890,4020419.921877001877874,-13162367.074185864999890,4019919.921877001877874,0.081009000000000,0.103161000000000,0.184000000000000,10,-13162617.0741858650,4020169.9218770014,0.103161
13009.000000000000000,-13161867.074185864999890,4020919.921877001877874,-13161367.074185864999890,4020419.921877001877874,0.118955000000000,0.106633000000000,0.226000000000000,7,-13161617.0741858650,4020669.9218770014,0.118955
12211.000000000000000,-13164867.074185864999890,4020919.921877001877874,-13164367.074185864999890,4020419.921877001877874,0.095544000000000,0.118883000000000,0.214000000000000,15,-13164617.0741858650,4020669.9218770014,0.118883
11280.000000000000000,-13168367.074185864999890,4020919.921877001877874,-13167867.074185864999890,4020419.921877001877874,0.122350000000000,0.117341000000000,0.240000000000000,12,-13168117.0741858650,4020669.9218770014,0.122350
12477.000000000000000,-13163867.074185866862535,4020919.921877001877874,-13163367.074185864999890,4020419.921877001877874,0.173430000000000,0.146990000000000,0.320000000000000,19,-13163617.0741858650,4020669.9218770014,0.173430
12743.000000000000000,-13162867.074185864999890,4020919.921877001877874,-13162367.074185864999890,4020419.921877001877874,0.116681000000000,0.106494000000000,0.223000000000000,1,-13162617.0741858650,4020669.9218770014,0.116681
11945.000000000000000,-13165867.074185864999890,4020919.921877001877874,-13165367.074185864999890,4020419.921877001877874,0.105299000000000,0.104271000000000,0.210000000000000,17,-13165617.0741858650,4020669.9218770014,0.105299
11679.000000000000000,-13166867.074185864999890,4020919.921877001877874,-13166367.074185864999890,4020419.921877001877874,0.098079000000000,0.093768000000000,0.192000000000000,20,-13166617.0741858650,4020669.9218770014,0.098079
11546.000000000000000,-13167367.074185863137245,4020919.921877001877874,-13166867.074185864999890,4020419.921877001877874,0.098387000000000,0.095589000000000,0.194000000000000,20,-13167117.0741858650,4020669.9218770014,0.098387
12876.000000000000000,-13162367.074185864999890,4020919.921877001877874,-13161867.074185864999890,4020419.921877001877874,0.126247000000000,0.105896000000000,0.232000000000000,6,-13162117.0741858650,4020669.9218770014,0.126247
11413.000000000000000,-13167867.074185864999890,4020919.921877001877874,-13167367.074185863137245,4020419.921877001877874,0.148187000000000,0.125827000000000,0.274000000000000,20,-13167617.0741858650,4020669.9218770014,0.148187
12078.000000000000000,-13165367.074185864999890,4020919.921877001877874,-13164867.074185864999890,4020419.921877001877874,0.101134000000000,0.112730000000000,0.214000000000000,22,-13165117.0741858650,4020669.9218770014,0.112730
10748.000000000000000,-13170367.074185864999890,4020919.921877001877874,-13169867.074185864999890,4020419.921877001877874,0.064993000000000,0.108012000000000,0.173000000000000,11,-13170117.0741858650,4020669.9218770014,0.108012
11812.000000000000000,-13166367.074185864999890,4020919.921877001877874,-13165867.074185864999890,4020419.921877001877874,0.104913000000000,0.093672000000000,0.199000000000000,22,-13166117.0741858650,4020669.9218770014,0.104913
12344.000000000000000,-13164367.074185864999890,4020919.921877001877874,-13163867.074185866862535,4020419.921877001877874,0.116128000000000,0.115139000000000,0.231000000000000,15,-13164117.0741858650,4020669.9218770014,0.116128
12610.000000000000000,-13163367.074185864999890,4020919.921877001877874,-13162867.074185864999890,4020419.921877001877874,0.136807000000000,0.114195000000000,0.251000000000000,10,-13163117.0741858650,4020669.9218770014,0.136807
13008.000000000000000,-13161867.074185864999890,4021419.921877001877874,-13161367.074185864999890,4020919.921877001877874,0.086111000000000,0.120696000000000,0.207000000000000,8,-13161617.0741858650,4021169.9218770014,0.120696
12875.000000000000000,-13162367.074185864999890,4021419.921877001877874,-13161867.074185864999890,4020919.921877001877874,0.105095000000000,0.091509000000000,0.197000000000000,10,-13162117.0741858650,4021169.9218770014,0.105095
12609.000000000000000,-13163367.074185864999890,4021419.921877001877874,-13162867.074185864999890,4020919.921877001877874,0.129974000000000,0.108485000000000,0.238000000000000,8,-13163117.0741858650,4021169.9218770014,0.129974
12343.000000000000000,-13164367.074185864999890,4021419.921877001877874,-13163867.074185866862535,4020919.921877001877874,0.147269000000000,0.134771000000000,0.282000000000000,15,-13164117.0741858650,4021169.9218770014,0.147269
11279.000000000000000,-13168367.074185864999890,4021419.921877001877874,-13167867.074185864999890,4020919.921877001877874,0.103774000000000,0.104485000000000,0.208000000000000,16,-13168117.0741858650,4021169.9218770014,0.104485
10747.000000000000000,-13170367.074185864999890,4021419.921877001877874,-13169867.074185864999890,4020919.921877001877874,0.106151000000000,0.129195000000000,0.235000000000000,16,-13170117.0741858650,4021169.9218770014,0.129195
12476.000000000000000,-13163867.074185866862535,4021419.921877001877874,-13163367.074185864999890,4020919.921877001877874,0.155592000000000,0.162010000000000,0.318000000000000,14,-13163617.0741858650,4021169.9218770014,0.162010
11412.000000000000000,-13167867.074185864999890,4021419.921877001877874,-13167367.074185863137245,4020919.921877001877874,0.134699000000000,0.124922000000000,0.260000000000000,24,-13167617.0741858650,4021169.9218770014,0.134699
12742.000000000000000,-13162867.074185864999890,4021419.921877001877874,-13162367.074185864999890,4020919.921877001877874,0.172053000000000,0.121986000000000,0.294000000000000,11,-13162617.0741858650,4021169.9218770014,0.172053
12210.000000000000000,-13164867.074185864999890,4021419.921877001877874,-13164367.074185864999890,4020919.921877001877874,0.168788000000000,0.152696000000000,0.321000000000000,22,-13164617.0741858650,4021169.9218770014,0.168788
11545.000000000000000,-13167367.074185863137245,4021419.921877001877874,-13166867.074185864999890,4020919.921877001877874,0.128696000000000,0.098680000000000,0.227000000000000,19,-13167117.0741858650,4021169.9218770014,0.128696
11944.000000000000000,-13165867.074185864999890,4021419.921877001877874,-13165367.074185864999890,4020919.921877001877874,0.110008000000000,0.097793000000000,0.208000000000000,27,-13165617.0741858650,4021169.9218770014,0.110008
11811.000000000000000,-13166367.074185864999890,4021419.921877001877874,-13165867.074185864999890,4020919.921877001877874,0.109615000000000,0.103721000000000,0.213000000000000,33,-13166117.0741858650,4021169.9218770014,0.109615
12077.000000000000000,-13165367.074185864999890,4021419.921877001877874,-13164867.074185864999890,4020919.921877001877874,0.124640000000000,0.114483000000000,0.239000000000000,24,-13165117.0741858650,4021169.9218770014,0.124640
11678.000000000000000,-13166867.074185864999890,4021419.921877001877874,-13166367.074185864999890,4020919.921877001877874,0.103600000000000,0.096377000000000,0.200000000000000,29,-13166617.0741858650,4021169.9218770014,0.103600
12874.000000000000000,-13162367.074185864999890,4021919.921877001877874,-13161867.074185864999890,4021419.921877001877874,0.145920000000000,0.115940000000000,0.262000000000000,15,-13162117.0741858650,4021669.9218770014,0.145920
11810.000000000000000,-13166367.074185864999890,4021919.921877001877874,-13165867.074185864999890,4021419.921877001877874,0.103332000000000,0.098371000000000,0.202000000000000,21,-13166117.0741858650,4021669.9218770014,0.103332
12076.000000000000000,-13165367.074185864999890,4021919.921877001877874,-13164867.074185864999890,4021419.921877001877874,0.129167000000000,0.130557000000000,0.260000000000000,16,-13165117.0741858650,4021669.9218770014,0.130557
11544.000000000000000,-13167367.074185863137245,4021919.921877001877874,-13166867.074185864999890,4021419.921877001877874,0.081193000000000,0.077426000000000,0.159000000000000,12,-13167117.0741858650,4021669.9218770014,0.081193
10746.000000000000000,-13170367.074185864999890,4021919.921877001877874,-13169867.074185864999890,4021419.921877001877874,0.152231000000000,0.149603000000000,0.302000000000000,12,-13170117.0741858650,4021669.9218770014,0.152231
12741.000000000000000,-13162867.074185864999890,4021919.921877001877874,-13162367.074185864999890,4021419.921877001877874,0.125865000000000,0.093627000000000,0.219000000000000,13,-13162617.0741858650,4021669.9218770014,0.125865
10879.000000000000000,-13169867.074185864999890,4021919.921877001877874,-13169367.074185864999890,4021419.921877001877874,0.131481000000000,0.144802000000000,0.276000000000000,22,-13169617.0741858650,4021669.9218770014,0.144802
11943.000000000000000,-13165867.074185864999890,4021919.921877001877874,-13165367.074185864999890,4021419.921877001877874,0.105919000000000,0.106915000000000,0.213000000000000,22,-13165617.0741858650,4021669.9218770014,0.106915
12342.000000000000000,-13164367.074185864999890,4021919.921877001877874,-13163867.074185866862535,4021419.921877001877874,0.142046000000000,0.126838000000000,0.269000000000000,10,-13164117.0741858650,4021669.9218770014,0.142046
11278.000000000000000,-13168367.074185864999890,4021919.921877001877874,-13167867.074185864999890,4021419.921877001877874,0.109517000000000,0.091425000000000,0.201000000000000,12,-13168117.0741858650,4021669.9218770014,0.109517
12209.000000000000000,-13164867.074185864999890,4021919.921877001877874,-13164367.074185864999890,4021419.921877001877874,0.153253000000000,0.151417000000000,0.305000000000000,20,-13164617.0741858650,4021669.9218770014,0.153253
11677.000000000000000,-13166867.074185864999890,4021919.921877001877874,-13166367.074185864999890,4021419.921877001877874,0.067812000000000,0.076343000000000,0.144000000000000,8,-13166617.0741858650,4021669.9218770014,0.076343
11411.000000000000000,-13167867.074185864999890,4021919.921877001877874,-13167367.074185863137245,4021419.921877001877874,0.113198000000000,0.105415000000000,0.219000000000000,23,-13167617.0741858650,4021669.9218770014,0.113198
10613.000000000000000,-13170867.074185864999890,4021919.921877001877874,-13170367.074185864999890,4021419.921877001877874,0.210652000000000,0.169401000000000,0.380000000000000,8,-13170617.0741858650,4021669.9218770014,0.210652
12608.000000000000000,-13163367.074185864999890,4021919.921877001877874,-13162867.074185864999890,4021419.921877001877874,0.117315000000000,0.093740000000000,0.211000000000000,19,-13163117.0741858650,4021669.9218770014,0.117315
12607.000000000000000,-13163367.074185864999890,4022419.921877001877874,-13162867.074185864999890,4021919.921877001877874,0.118230000000000,0.099519000000000,0.218000000000000,10,-13163117.0741858650,4022169.9218770014,0.118230
12740.000000000000000,-13162867.074185864999890,4022419.921877001877874,-13162367.074185864999890,4021919.921877001877874,0.118856000000000,0.106859000000000,0.226000000000000,15,-13162617.0741858650,4022169.9218770014,0.118856
10745.000000000000000,-13170367.074185864999890,4022419.921877001877874,-13169867.074185864999890,4021919.921877001877874,0.121596000000000,0.122219000000000,0.244000000000000,17,-13170117.0741858650,4022169.9218770014,0.122219
11942.000000000000000,-13165867.074185864999890,4022419.921877001877874,-13165367.074185864999890,4021919.921877001877874,0.138699000000000,0.116175000000000,0.255000000000000,16,-13165617.0741858650,4022169.9218770014,0.138699
12208.000000000000000,-13164867.074185864999890,4022419.921877001877874,-13164367.074185864999890,4021919.921877001877874,0.124271000000000,0.133698000000000,0.258000000000000,19,-13164617.0741858650,4022169.9218770014,0.133698
11809.000000000000000,-13166367.074185864999890,4022419.921877001877874,-13165867.074185864999890,4021919.921877001877874,0.107382000000000,0.106659000000000,0.214000000000000,16,-13166117.0741858650,4022169.9218770014,0.107382
10612.000000000000000,-13170867.074185864999890,4022419.921877001877874,-13170367.074185864999890,4021919.921877001877874,0.150503000000000,0.145249000000000,0.296000000000000,13,-13170617.0741858650,4022169.9218770014,0.150503
11410.000000000000000,-13167867.074185864999890,4022419.921877001877874,-13167367.074185863137245,4021919.921877001877874,0.094989000000000,0.104807000000000,0.200000000000000,10,-13167617.0741858650,4022169.9218770014,0.104807
11543.000000000000000,-13167367.074185863137245,4022419.921877001877874,-13166867.074185864999890,4021919.921877001877874,0.080310000000000,0.089942000000000,0.170000000000000,14,-13167117.0741858650,4022169.9218770014,0.089942
11277.000000000000000,-13168367.074185864999890,4022419.921877001877874,-13167867.074185864999890,4021919.921877001877874,0.086678000000000,0.099415000000000,0.186000000000000,6,-13168117.0741858650,4022169.9218770014,0.099415
12341.000000000000000,-13164367.074185864999890,4022419.921877001877874,-13163867.074185866862535,4021919.921877001877874,0.137293000000000,0.122031000000000,0.259000000000000,10,-13164117.0741858650,4022169.9218770014,0.137293
12075.000000000000000,-13165367.074185864999890,4022419.921877001877874,-13164867.074185864999890,4021919.921877001877874,0.118188000000000,0.121968000000000,0.240000000000000,18,-13165117.0741858650,4022169.9218770014,0.121968
11676.000000000000000,-13166867.074185864999890,4022419.921877001877874,-13166367.074185864999890,4021919.921877001877874,0.094654000000000,0.096470000000000,0.191000000000000,13,-13166617.0741858650,4022169.9218770014,0.096470
10878.000000000000000,-13169867.074185864999890,4022419.921877001877874,-13169367.074185864999890,4021919.921877001877874,0.133666000000000,0.146550000000000,0.280000000000000,17,-13169617.0741858650,4022169.9218770014,0.146550
12873.000000000000000,-13162367.074185864999890,4022419.921877001877874,-13161867.074185864999890,4021919.921877001877874,0.135644000000000,0.115175000000000,0.251000000000000,20,-13162117.0741858650,4022169.9218770014,0.135644
11276.000000000000000,-13168367.074185864999890,4022919.921877001877874,-13167867.074185864999890,4022419.921877001877874,0.106049000000000,0.105680000000000,0.212000000000000,15,-13168117.0741858650,4022669.9218770014,0.106049
11808.000000000000000,-13166367.074185864999890,4022919.921877001877874,-13165867.074185864999890,4022419.921877001877874,0.118313000000000,0.107708000000000,0.226000000000000,21,-13166117.0741858650,4022669.9218770014,0.118313
11675.000000000000000,-13166867.074185864999890,4022919.921877001877874,-13166367.074185864999890,4022419.921877001877874,0.069794000000000,0.089488000000000,0.159000000000000,9,-13166617.0741858650,4022669.9218770014,0.089488
10611.000000000000000,-13170867.074185864999890,4022919.921877001877874,-13170367.074185864999890,4022419.921877001877874,0.151070000000000,0.153580000000000,0.305000000000000,17,-13170617.0741858650,4022669.9218770014,0.153580
12074.000000000000000,-13165367.074185864999890,4022919.921877001877874,-13164867.074185864999890,4022419.921877001877874,0.140784000000000,0.124666000000000,0.265000000000000,13,-13165117.0741858650,4022669.9218770014,0.140784
11542.000000000000000,-13167367.074185863137245,4022919.921877001877874,-13166867.074185864999890,4022419.921877001877874,0.061913000000000,0.088309000000000,0.150000000000000,7,-13167117.0741858650,4022669.9218770014,0.088309
11941.000000000000000,-13165867.074185864999890,4022919.921877001877874,-13165367.074185864999890,4022419.921877001877874,0.157346000000000,0.125668000000000,0.283000000000000,12,-13165617.0741858650,4022669.9218770014,0.157346
11409.000000000000000,-13167867.074185864999890,4022919.921877001877874,-13167367.074185863137245,4022419.921877001877874,0.130095000000000,0.131443000000000,0.262000000000000,18,-13167617.0741858650,4022669.9218770014,0.131443
10744.000000000000000,-13170367.074185864999890,4022919.921877001877874,-13169867.074185864999890,4022419.921877001877874,0.112583000000000,0.123150000000000,0.236000000000000,16,-13170117.0741858650,4022669.9218770014,0.123150
10877.000000000000000,-13169867.074185864999890,4022919.921877001877874,-13169367.074185864999890,4022419.921877001877874,0.127502000000000,0.138425000000000,0.266000000000000,18,-13169617.0741858650,4022669.9218770014,0.138425
12207.000000000000000,-13164867.074185864999890,4022919.921877001877874,-13164367.074185864999890,4022419.921877001877874,0.139835000000000,0.136376000000000,0.276000000000000,16,-13164617.0741858650,4022669.9218770014,0.139835
12206.000000000000000,-13164867.074185864999890,4023419.921877001877874,-13164367.074185864999890,4022919.921877001877874,0.117468000000000,0.110603000000000,0.228000000000000,23,-13164617.0741858650,4023169.9218770014,0.117468
11275.000000000000000,-13168367.074185864999890,4023419.921877001877874,-13167867.074185864999890,4022919.921877001877874,0.085008000000000,0.065969000000000,0.151000000000000,12,-13168117.0741858650,4023169.9218770014,0.085008
11807.000000000000000,-13166367.074185864999890,4023419.921877001877874,-13165867.074185864999890,4022919.921877001877874,0.088971000000000,0.082825000000000,0.172000000000000,24,-13166117.0741858650,4023169.9218770014,0.088971
11940.000000000000000,-13165867.074185864999890,4023419.921877001877874,-13165367.074185864999890,4022919.921877001877874,0.076635000000000,0.069465000000000,0.146000000000000,9,-13165617.0741858650,4023169.9218770014,0.076635
11408.000000000000000,-13167867.074185864999890,4023419.921877001877874,-13167367.074185863137245,4022919.921877001877874,0.107248000000000,0.090034000000000,0.197000000000000,13,-13167617.0741858650,4023169.9218770014,0.107248
12073.000000000000000,-13165367.074185864999890,4023419.921877001877874,-13164867.074185864999890,4022919.921877001877874,0.109531000000000,0.113263000000000,0.223000000000000,16,-13165117.0741858650,4023169.9218770014,0.113263
10610.000000000000000,-13170867.074185864999890,4023419.921877001877874,-13170367.074185864999890,4022919.921877001877874,0.123454000000000,0.143751000000000,0.267000000000000,13,-13170617.0741858650,4023169.9218770014,0.143751
11541.000000000000000,-13167367.074185863137245,4023419.921877001877874,-13166867.074185864999890,4022919.921877001877874,0.061223000000000,0.071041000000000,0.132000000000000,7,-13167117.0741858650,4023169.9218770014,0.071041
10876.000000000000000,-13169867.074185864999890,4023419.921877001877874,-13169367.074185864999890,4022919.921877001877874,0.114014000000000,0.103283000000000,0.217000000000000,16,-13169617.0741858650,4023169.9218770014,0.114014
11674.000000000000000,-13166867.074185864999890,4023419.921877001877874,-13166367.074185864999890,4022919.921877001877874,0.074119000000000,0.076911000000000,0.151000000000000,5,-13166617.0741858650,4023169.9218770014,0.076911
10743.000000000000000,-13170367.074185864999890,4023419.921877001877874,-13169867.074185864999890,4022919.921877001877874,0.106497000000000,0.113646000000000,0.220000000000000,12,-13170117.0741858650,4023169.9218770014,0.113646
11540.000000000000000,-13167367.074185863137245,4023919.921877001877874,-13166867.074185864999890,4023419.921877001877874,0.046133000000000,0.064898000000000,0.111000000000000,4,-13167117.0741858650,4023669.9218770014,0.064898
11008.000000000000000,-13169367.074185864999890,4023919.921877001877874,-13168867.074185864999890,4023419.921877001877874,0.082090000000000,0.105138000000000,0.187000000000000,21,-13169117.0741858650,4023669.9218770014,0.105138
11141.000000000000000,-13168867.074185864999890,4023919.921877001877874,-13168367.074185864999890,4023419.921877001877874,0.096377000000000,0.114211000000000,0.211000000000000,22,-13168617.0741858650,4023669.9218770014,0.114211
11274.000000000000000,-13168367.074185864999890,4023919.921877001877874,-13167867.074185864999890,4023419.921877001877874,0.061970000000000,0.070132000000000,0.132000000000000,11,-13168117.0741858650,4023669.9218770014,0.070132
12205.000000000000000,-13164867.074185864999890,4023919.921877001877874,-13164367.074185864999890,4023419.921877001877874,0.167131000000000,0.113451000000000,0.281000000000000,25,-13164617.0741858650,4023669.9218770014,0.167131
12072.000000000000000,-13165367.074185864999890,4023919.921877001877874,-13164867.074185864999890,4023419.921877001877874,0.143652000000000,0.101172000000000,0.245000000000000,25,-13165117.0741858650,4023669.9218770014,0.143652
10875.000000000000000,-13169867.074185864999890,4023919.921877001877874,-13169367.074185864999890,4023419.921877001877874,0.111116000000000,0.111627000000000,0.223000000000000,21,-13169617.0741858650,4023669.9218770014,0.111627
10609.000000000000000,-13170867.074185864999890,4023919.921877001877874,-13170367.074185864999890,4023419.921877001877874,0.119400000000000,0.124987000000000,0.244000000000000,16,-13170617.0741858650,4023669.9218770014,0.124987
11939.000000000000000,-13165867.074185864999890,4023919.921877001877874,-13165367.074185864999890,4023419.921877001877874,0.109848000000000,0.084161000000000,0.194000000000000,17,-13165617.0741858650,4023669.9218770014,0.109848
